StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 17:34:50,2020-08-19 17:40:49,0,100,358,1,2020-08-19 17:40:49,R_PMtLRTyADeb31o5,anonymous,EN-GB,0.772,95.506,96.572,21,46,male,2,5,5,5,1,5,3,4,4,4,4,4,4,4,5,4,4,4,3,0,0,3.505,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,25.369,0,,,,,"Yea, it was a bunch of mishmash information.",5,5,4,1,5,3,4,5,4,4,4,4,4,5,4,4,4,3,,0,0,2.142,0,,,,,,,intervention,climate
2020-08-19 17:11:50,2020-08-19 17:40:50,0,100,1740,1,2020-08-19 17:40:50,R_3lKSztpP9TRgped,anonymous,EN-GB,3.507,151.519,152.482,24,29,Female,2,7,1,3,1,4,1,1,7,1,5,1,1,3,1,7,1,7,1,0,0,13.21,0,1,2,2,2,1,1,,,,,,,,,,,,,,,0,0,59.561,0,,,,,"The first post was about the shitty organization called Peta sharing a story about a circus lion, the story could be true but Peta is such a untrustworthy and scare tactic organization that it could be lying.

The other was an idiot who didn't believe in global warming, as most republicans and old coots tend to do. So in turn he is spreading more misinformation with his posts.",7,1,3,1,4,1,1,7,1,5,1,1,4,1,7,1,7,1,"I found this study to be interesting and unique.
Social media and people spreading false information is why there are those idiotic flat earthers and anti vaxxers, which is probably another reason (other then no health care) that USA is having such a tough time with Covid-19.",14.275,60.177,213.465,2,,,,,,,intervention,climate
2020-08-19 17:37:10,2020-08-19 17:42:44,0,100,333,1,2020-08-19 17:42:44,R_2vjfWA4zAl830i2,anonymous,EN-GB,1.282,84.369,85.128,24,25,Male,2,4,3,5,3,4,3,4,6,3,6,2,4,5,4,4,4,7,3,,,,,,,,,,,0,0,6.363,0,1,2,1,1,1,1,0,0,20.072,0,,,,,,,,,Animal abuse,4,3,5,3,4,3,4,6,3,6,3,4,5,4,4,3,7,3,,,,,,,0,0,2.599,0,,control,cam
2020-08-19 17:27:15,2020-08-19 17:47:14,0,100,1199,1,2020-08-19 17:47:14,R_3lDGv6AxkkLZSwU,anonymous,EN-GB,1.679,536.247,537.078,27,20,female,2,6,5,5,5,6,2,3,6,4,6,1,6,5,5,4,4,7,2,,,,,,,,,,,0,0,23.302,0,2,2,2,2,2,1,0,0,222.351,0,,,,,,,,,no,5,4,5,4,5,2,1,6,4,5,1,5,5,5,5,2,7,2,,,,,,,0,0,9.454,0,,control,cam
2020-08-19 17:41:01,2020-08-19 17:50:22,0,100,560,1,2020-08-19 17:50:22,R_vjzthnp1lrNS7LP,anonymous,EN-GB,1.459,185.62,187.717,24,29,Male,5,7,6,5,5,2,6,1,7,6,6,2,4,5,3,5,5,6,2,0,0,23.299,0,2,2,1,2,2,1,,,,,,,,,,,,,,,0,0,35.954,0,,,,,"Tiger is being treated unfairly.

Some guy was complaining that climate change was a hoax, just some rant on what he believes in which I generally ignore.

Oreo cake looked amazing. ",6,6,2,6,3,6,2,7,2,6,2,2,6,3,5,5,6,2,,1.763,1.763,9.852,1,,,,,,,intervention,climate
2020-08-19 17:44:19,2020-08-19 17:50:41,0,100,382,1,2020-08-19 17:50:42,R_1CftvVqM7ul34aR,anonymous,EN-GB,0.604,100.852,101.355,38,21,"Make ",2,6,7,7,2,7,1,6,6,4,6,2,5,6,4,2,4,7,1,,,,,,,,,,,1.005,1.005,3.853,1,1,2,1,2,1,1,,,,,,,,,1.19,15.953,17.034,16,"Both the vaccination and tiger one may make people uncomfortable & people may differ in opinion ",6,6,6,1,6,1,6,6,4,6,1,6,7,4,2,4,6,6,,,,,,,8.319,9.817,10.755,2,,control,vax
2020-08-19 17:42:47,2020-08-19 17:50:58,0,100,490,1,2020-08-19 17:50:58,R_z1KxOvDpdd9SPM5,anonymous,EN-GB,1.302,77.125,78.227,23,36,Female,7,7,4,4,4,5,5,2,7,2,5,2,4,6,3,4,2,7,1,,,,,,,,,,,0,0,13.455,0,1,2,1,2,2,1,0,0,32.864,0,,,,,,,,,"A post by PETA about captive tigers being forced to jump through flaming hoops, a post saying homeopathy had been found successful in Ireland, and a post with a picture of cupcakes with an oreo in them.

I would be concerned about the homeopathy one the most, as I don't think this has shown to ever be effective.",7,4,4,4,5,5,2,7,2,5,2,4,6,2,4,2,7,2,,,,,,,0,0,3.151,0,,control,cam
2020-08-19 17:45:18,2020-08-19 17:51:52,0,100,394,1,2020-08-19 17:51:52,R_BMwP88Hu2jkEj4d,anonymous,EN-GB,1.52,155.36,158.398,46,21,"Female ",5,6,6,4,3,3,6,2,7,4,5,3,4,7,3,4,4,7,1,0.772,5.15,6.179,2,1,2,1,2,2,1,,,,,,,,,,,,,,,2.383,14.581,16.159,7,,,,,"I would have concerns about sharing the first two posts as there is clear bias. ",6,5,4,3,2,6,1,7,4,6,2,4,7,4,4,4,7,1,,2.413,5.112,5.984,3,,,,,,,intervention,climate
2020-08-19 17:48:15,2020-08-19 17:53:12,0,100,297,1,2020-08-19 17:53:12,R_3g5cJbSCeaWPKoW,anonymous,EN-GB,0.485,59.484,60.319,47,21,Female,5,6,7,6,4,5,6,2,7,5,6,4,5,6,2,4,6,7,2,,,,,,,,,,,1.1,2.036,2.706,4,2,2,1,2,2,1,,,,,,,,,7.036,15.876,19.148,11,"Tiger jumping through fire
Man writing on a white board
Chocolate reeses pieces

And no ",6,7,6,4,5,6,1,6,4,6,3,5,7,2,3,6,7,1,,,,,,"It's interesting because my brain focused strongly on the tiger and Reese's pieces posts and forgot about the aluminum post entirely, but maybe it stayed in my subconscious ",3.494,54.417,56.965,8,,control,vax
2020-08-19 17:24:17,2020-08-19 17:54:35,0,100,1817,1,2020-08-19 17:54:35,R_0UlWo4lbaPiz8f7,anonymous,EN-GB,2.911,218.971,220.105,22,47,MALE,2,6,6,6,1,2,4,2,6,5,6,3,6,6,6,4,3,7,2,,,,,,,,,,,0,0,28.115,0,1,2,1,2,2,1,,,,,,,,,0,0,57.013,0,"TIGER TWITTER DEFINITELY NEEDS TO BE SHARED - CRUELTY OF AN ANIMAL FOR ENTERTAINMENT

VACCINE TWITTER NOT REALLY SURE THIS WOULD OR SHOULD BE SHARED, THE POSITIVE SIDE OF VACCINES FAR OUT WAY THE NEGATIVES

CHOCOLATE CAKE/BISCUIT DEFINITELY !!!!!! YUMMY",6,6,6,1,3,4,2,6,5,6,3,5,6,6,3,3,7,2,,,,,,I ENJOYED THE SURVEY AND LIKE THE VARIETY WHICH INCLUDED PICTURES AND DIFFERENT SCENARIOS. THANKS VERY MUCH,29.257,29.257,66.507,1,,control,vax
2020-08-19 17:50:13,2020-08-19 18:02:43,0,100,749,1,2020-08-19 18:02:44,R_2RPpXFBFEP6lyLD,anonymous,EN-GB,1.256,208.867,209.717,26,21,female,2,4,7,6,3,4,1,2,5,3,5,2,4,4,6,5,4,7,1,0,0,65.352,0,2,2,2,1,2,1,,,,,,,,,,,,,,,0,0,32.042,0,,,,,"The first post was about saving tigers, the second post is about politics and the third post is about food. I would rather share the first and third post rather than the second cuz it was being bias.",2,7,6,1,3,1,3,5,3,7,2,4,4,5,4,4,7,1,,0,0,48.234,0,,,,,,,intervention,climate
2020-08-19 17:58:56,2020-08-19 18:03:38,0,100,282,1,2020-08-19 18:03:39,R_vjGTpMnuP5R5s77,anonymous,EN-GB,0.765,84.579,85.161,23,20,Female,2,6,5,4,4,3,2,3,6,4,5,1,5,4,4,4,5,6,2,,,,,,,,,,,0,0,5.551,0,2,2,1,1,2,1,0,0,16.95,0,,,,,,,,,"The most concerning post was on the tiger being forced to perform with fire, the others were relatively harmless posts",6,6,4,4,3,1,2,6,4,5,1,5,4,4,3,5,6,2,,,,,,,0,0,3.348,0,,control,cam
2020-08-19 17:57:09,2020-08-19 18:10:26,0,100,796,1,2020-08-19 18:10:26,R_3L1sWNk9Wh2z41K,anonymous,EN-GB,0.809,136.672,137.991,23,20,Male,2,7,5,1,2,5,5,2,7,2,6,1,3,5,2,5,2,7,2,,,,,,,,,,,25.027,36.052,36.571,6,1,2,1,2,2,1,,,,,0,0,46.544,0,,,,,"A post from PETA explained how a tiger was being forced to jump through hoops of fire.

A male politican(?) shared a post saying that climate science is a haox that is making vulnerable low-income people pay.

A post about some snack made with Reese's peanut butter and Oreos. 

I'd not share the second post, because there is no backing to the claim that vulnerable and poor people are being asked to pay for progress on reducing our environmental impact. I strongly believe it's the opposite, where big business is under attack by lobbying for more strict climate policies.",6,2,2,2,5,5,2,7,2,7,1,4,6,2,5,1,7,2,,,,,,,0,0,22.801,0,,control,climate
2020-08-19 17:57:35,2020-08-19 18:10:58,0,100,803,1,2020-08-19 18:10:59,R_2bT2GRzUtmwvr19,anonymous,EN-GB,5.526,129.987,133.934,24,67,female,7,7,6,5,4,6,5,1,7,1,7,1,4,7,2,4,4,7,1,0,0,59.124,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,57.428,0,"PETA tiger jumping through hoop with fire.    Anti Vaccine posting and some oreos with chocolate content.     I would not post the anti vaccine posting as it has no real evidence that I could see.   I am not sure who PETA is and would need to look them up first, to see their issues.   Oreos and chocolate covered is not my thing!",6,6,4,4,6,5,1,7,3,7,1,4,7,2,5,4,7,1,Great study and intervention .   Good luck!,27.711,27.711,45.069,1,,,,,,,intervention,vax
2020-08-19 17:05:31,2020-08-19 18:11:00,0,100,3928,1,2020-08-19 18:11:00,R_3GpTN9EhfnbtMzz,anonymous,EN-GB,0.915,1742.628,1744.044,88,48,Male,3,7,7,7,7,1,4,7,7,7,6,1,4,6,3,4,1,6,7,1.612,5.601,6.102,6,1,2,1,2,2,1,,,,,,,,,,,33.397,35.555,36.652,3,,,,,,,,,Some are opinions or ideals of someone or a group with an agenda. The food is simply something that you might like to eat,7,5,5,4,1,4,1,7,5,6,1,6,6,3,3,1,7,1,,3.104,6.011,6.9,5,,,,,,,intervention,cam
2020-08-19 17:56:37,2020-08-19 18:12:00,0,100,922,1,2020-08-19 18:12:00,R_1LhrSLjlduNLcNO,anonymous,EN-GB,4.729,125.576,127.079,29,28,male,2,5,4,4,4,5,4,3,5,4,6,4,4,5,4,4,4,6,2,,,,,,,,,,,80,172.656,178.326,3,1,2,1,2,2,1,38.91,72.863,74.592,2,,,,,,,,,"post about a tiger being forced to perform, a homeopathy study and oreo sandwich. i probably wouldn't as it's not really of much interest to me, but wouldn't have any concerns about sharing.",5,4,4,4,5,4,3,6,4,6,4,4,5,4,4,4,6,3,,,,,,,18.296,52.025,52.898,2,,control,cam
2020-08-19 18:05:08,2020-08-19 18:13:10,0,100,481,1,2020-08-19 18:13:10,R_129GdDdhKMMP2zM,anonymous,EN-GB,1.149,102.676,103.474,27,33,Female,5,7,5,4,2,5,4,2,7,1,6,1,3,6,4,6,4,7,1,,,,,,,,,,,0,0,36.704,0,1,1,1,2,2,1,,,,,0,0,28.849,0,,,,,I saw 3 posts. First was by a PETA on treatment of circus tiger. 2nd post was made by climate change denier. 3rd was for a Reeses dessert. I would definitely not share the climate change denier post.,7,5,4,2,5,4,2,7,1,6,1,2,6,4,7,4,6,1,,,,,,,0,0,20.906,0,,control,climate
2020-08-19 18:08:21,2020-08-19 18:15:32,0,100,430,1,2020-08-19 18:15:32,R_1cV7mAj5S7itrDm,anonymous,EN-GB,0.762,193.45,194.411,28,28,Female,2,6,5,2,4,1,4,1,7,3,4,1,5,5,1,5,2,7,2,24.332,24.693,26.216,3,1,2,1,2,2,1,,,,,,,,,,,0,0,19.337,0,,,,,,,,,"A peta post about a tiger jumping through fire, something about alternative health, and a dessert. And yes, I would probably not share any of them.",6,5,2,4,2,4,2,7,3,5,1,4,5,1,5,2,7,2,,7.974,13.586,27.516,4,,,,,,,intervention,cam
2020-08-19 18:05:51,2020-08-19 18:15:52,0,100,601,1,2020-08-19 18:15:52,R_08R6NlIPVPbQQhj,anonymous,EN-GB,2.05,126.344,127.781,29,35,MALE,5,7,7,6,1,1,1,1,7,2,6,2,3,4,7,6,5,7,1,,,,,,,,,,,4.705,6.476,7.754,2,1,1,1,2,1,1,,,,,,,,,10.957,27.953,29.346,7,"harmful aluminium in vaccines
Oreo covered peanut reeses
No I would have no concerns as people can make their own mind up about the posts. If I like it then I have no concerns. people will make their own judgement regardless of what you think",7,7,6,1,1,2,1,7,2,6,2,4,4,7,6,5,7,1,,,,,,,4.794,12.259,25.913,3,,control,vax
2020-08-19 18:11:58,2020-08-19 18:18:04,0,100,365,1,2020-08-19 18:18:04,R_ssMP1Fa2l7wE2Gt,anonymous,EN-GB,4.256,87.418,88.501,21,18,Femal,2,7,2,5,6,2,1,3,7,1,5,1,5,4,4,5,2,7,1,,,,,,,,,,,3.433,3.433,4.618,1,1,2,1,2,2,1,,,,,0,0,43.029,0,,,,,"i saw food, a tiger jumping through fire, and a meme about global warming",7,1,6,6,3,1,4,7,1,6,1,3,4,4,6,3,7,1,,,,,,,0,0,3.732,0,,control,climate
2020-08-19 18:15:56,2020-08-19 18:18:51,0,100,175,1,2020-08-19 18:18:52,R_vOGd6I8zYsdoNHP,anonymous,EN-GB,0.791,44.755,45.745,39,22,Male,6,5,3,4,4,5,2,2,6,2,5,2,6,6,6,4,2,7,2,,,,,,,,,,,0,0,2.279,0,1,2,1,2,2,1,0,0,15.798,0,,,,,,,,,The organisation talking about tigers has a bad reputation,7,1,5,3,6,2,2,5,5,6,2,5,7,3,4,3,5,2,,,,,,,0,0,0.928,0,,control,cam
2020-08-19 18:11:50,2020-08-19 18:21:49,0,100,599,1,2020-08-19 18:21:49,R_3nAgZyU8JLRFbvS,anonymous,EN-GB,1.474,95.913,102.823,23,36,female,5,6,5,3,4,5,1,1,7,2,7,1,5,6,2,3,4,7,1,0,0,22.1,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,40.971,0,"A tweet from Peta encouraging people to click a link to see how they can help caged tigers, a tweet talking about a link between aluminium and vaccines , and a  picture of a dessert
I would only share the third picture.  Peta is a well-known extremist organisation and the second tweet doesn't link to a scientific paper or reputable news source",6,5,3,5,3,1,1,7,3,7,1,5,7,2,3,4,7,1,,0,0,15.011,0,,,,,,,intervention,vax
2020-08-19 18:13:20,2020-08-19 18:22:55,0,100,575,1,2020-08-19 18:22:56,R_1pG8AuiMFZrVQKi,anonymous,EN-GB,1.797,288.576,289.686,22,27,Male,6,5,6,4,6,5,7,4,6,5,6,4,4,5,7,5,5,4,3,,,,,,,,,,,0,0,1.533,0,2,2,1,1,1,2,13.33,13.33,16.908,1,,,,,,,,,There was tiger jumping and Homeopathy treatment and Chocolate. I think it's ok to share if someone likes it. It's up to the receiver to read it or not.,5,7,5,6,5,7,4,4,5,7,4,6,5,4,4,5,5,3,,,,,,,0,0,4.342,0,,control,cam
2020-08-19 18:15:56,2020-08-19 18:23:10,0,100,434,1,2020-08-19 18:23:10,R_tGv7tY8FA63dP0t,anonymous,EN-GB,10.346,96.209,96.458,27,50,female,5,4,5,5,5,5,3,4,4,4,5,3,5,,5,4,5,5,5,4.453,26.999,28.785,9,2,2,2,2,1,1,,,,,,,,,,,,,,,11.545,18.569,19.856,4,,,,,tiger on fire - concerns abt animal cruelty,5,4,5,5,5,5,5,5,4,5,3,4,5,4,5,5,5,5,,2.387,2.387,3.927,1,,,,,,,intervention,climate
2020-08-19 18:05:01,2020-08-19 18:25:44,0,100,1242,1,2020-08-19 18:25:44,R_3st4OAWjhFJTHE6,anonymous,EN-GB,1.925,165.754,170.739,26,36,male,5,7,3,3,3,3,3,1,7,2,5,1,4,7,1,6,2,7,2,0,0,111.847,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,56.815,0,,,,,"The 'don't trust climate scientists because they revise their positions' post shows a complete lack of understanding of the scientific method at best, and is very harmfully misleading at worst.

I can't even remember what the first post was because the 2nd (described above) was so bad, but it was immediately untrustworthy as well. Wait it was about peta complaining about animal abuse in circus-like situations. Valid complaint, but peta is not a reliable source. They have been shown to be untruthful on many occasions.

The third post was just a harmless picture of some food, albeit looking pretty unhealthy.",7,5,3,3,3,5,1,7,1,5,1,3,7,2,6,2,7,2,,0,0,97.175,0,,,,,,,intervention,climate
2020-08-19 18:01:46,2020-08-19 18:29:19,0,100,1653,1,2020-08-19 18:29:19,R_1Dp4XM36snL5OTw,anonymous,EN-GB,1.187,274.257,276.773,32,20,female,2,6,5,5,3,3,2,4,6,3,6,3,5,4,4,4,5,7,3,0,0,15.455,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,12.614,14.997,20.931,2,"the one with tiger showed no evidence but simply stating that she is in danger and a link to a petition. This isn't worth sharing as the writer of the post might be writing their own thoughts. The one about finding something in UK, that was reliable as it referred to a source and provided evidence. While the oreo peanut butter cup one was very self-explanatory and wasn't trying to convince anyone anything and would be worth sharing. ",5,5,5,4,2,4,4,5,5,6,3,5,5,3,3,5,7,2,all good. Test was run smoothly,1.612,1.612,13.378,1,,,,,,,intervention,vax
2020-08-19 18:13:10,2020-08-19 18:31:19,0,100,1089,1,2020-08-19 18:31:19,R_T0oGa427beH2Fjj,anonymous,EN-GB,5.798,201.074,202.396,40,51,"Female ",5,7,5,3,1,6,5,1,7,2,6,2,5,7,5,2,1,7,1,11.906,33.672,43.459,6,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,23.494,32.734,41.84,4,"A animal rights activist post about tigers forced to jump through rings of flames.

A anti vax post claiming a scientist had pointed to dangers of aluminium in vaccines. 

The third one.. I think it was a news site posting about some space news? 

Basically, I would be OK to share the third post",7,5,2,2,5,5,1,7,2,6,2,5,7,3,3,2,7,1,"Interesting. I would assume anti vaxers would simply identify that post as factual, even if you try to educate them. They are blinkered to this reality. But I wonder if COVID-19 will alter that blinkered view. Fascinating and timely research. Good luck ",23.191,209.047,225.171,8,,,,,,,intervention,vax
2020-08-19 18:25:39,2020-08-19 18:32:34,0,100,414,1,2020-08-19 18:32:34,R_3iwKKLZMbEoYVTF,anonymous,EN-GB,1.96,89.053,89.828,24,20,Female,2,7,6,2,4,5,3,1,7,3,5,2,5,7,3,4,2,7,2,,,,,,,,,,,0,0,11.415,0,1,2,1,2,2,1,0,0,26.19,0,,,,,,,,,"I would be concerned about sharing the post about homeopathy- it is very widely debated that this form of alternative medicine may actually ineffective, and may lead people away from using traditional medicines due to advertising of ""lower cost""",7,6,2,4,5,3,1,7,2,5,2,4,7,2,4,2,7,1,,,,,,,0,0,5.995,0,,control,cam
2020-08-19 18:24:59,2020-08-19 18:35:42,0,100,642,1,2020-08-19 18:35:43,R_2zMF8EqCJALWhmC,anonymous,EN-GB,1.044,106.192,107.177,23,33,Female,6,7,5,5,4,4,5,2,7,5,7,4,5,6,6,3,2,7,1,,,,,,,,,,,0,0,12.898,0,1,1,1,1,1,1,85.323,85.323,97.923,1,,,,,,,,,"Tigers jumping through fire hoops.
Homeopathy
chocolate covered oreos

Nope. No problem sharing those. Would fact check them all though.",7,5,5,5,4,5,2,7,5,7,4,5,6,6,3,4,7,1,,,,,,,0,0,8.835,0,,control,cam
2020-08-19 18:22:57,2020-08-19 18:36:20,0,100,803,1,2020-08-19 18:36:21,R_2B2mgHtEWAmYKZA,anonymous,EN-GB,1.976,111.944,112.907,26,61,female,2,7,7,2,2,5,1,7,2,2,4,1,3,4,3,5,3,6,7,109.023,109.023,125.599,1,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,59.515,59.515,60.698,1,"Would not share first
Would check out related news articles to second post before deciding to share
Would share third post",7,7,2,2,5,1,7,2,2,4,1,5,4,2,6,2,6,7,,10.983,17.862,19.077,2,,,,,,,intervention,vax
2020-08-19 17:55:04,2020-08-19 18:37:36,0,100,2551,1,2020-08-19 18:37:36,R_1hMSPuJZIUelZnL,anonymous,EN-GB,1.435,218.866,220.229,23,64,female,5,7,5,5,4,3,5,2,7,2,6,2,4,7,4,4,4,7,1,0,0,184.263,0,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,0,0,73.642,0,"i generally don't share posts that i'm not interested in. But out of these, i would only share the biscuits one as it really doesn't matter if it is true or not",7,4,4,4,4,5,2,7,3,6,2,4,7,3,4,4,7,1,,0,0,69.214,0,,,,,,,intervention,vax
2020-08-19 18:25:38,2020-08-19 18:39:44,0,100,845,1,2020-08-19 18:39:44,R_6JQw5fr1ozOLPEJ,anonymous,EN-GB,1.094,259.77,261.025,31,25,Male,5,6,4,6,5,4,4,4,6,4,7,4,4,6,4,4,4,6,3,6.169,15.265,24.127,3,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,48.561,0,,,,,"Post about perceived animal right abuse in circuses, climate change hoax claims and a dessert recipe.

The climate change hoax claims have burden of proof so shouldn't be shared without objective justification. The Animal rights post can be argued so can be shared in the tone of subjectivity (since there are multiple views to that topic).
The dessert recipe would be most comfortably shared out of the three posts since it does not touch on sensitive topics requiring proof and substantiation.",6,4,5,6,4,4,4,6,4,7,4,4,6,4,4,4,7,3,,0,0,6.343,0,,,,,,,intervention,climate
2020-08-19 18:08:00,2020-08-19 18:43:26,0,100,2125,1,2020-08-19 18:43:26,R_PNxnwPoIs5d1hJv,anonymous,EN-GB,1.002,898.645,900.126,53,35,Male,6,2,5,6,2,5,3,4,2,5,5,7,5,6,7,4,7,7,5,11.97,23.012,30.359,7,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,10.939,12.635,18.001,2,"I saw a Twitter post on a tiger that's obviously put on show but someone over exaggerating the narrative.

Also was a study on vaccination and the negative sides towards it

Also was a recipe for some chocolate sweets from a celebrity ",2,5,6,2,5,2,4,3,5,5,7,5,6,7,3,7,7,5,,9.623,14.693,15.683,2,,,,,,,intervention,vax
2020-08-19 17:53:10,2020-08-19 18:45:01,0,100,3110,1,2020-08-19 18:45:02,R_3EQhv8BImGuO1pC,anonymous,EN-GB,3.172,1254.28,1255.082,22,37,Male,3,7,6,4,2,7,2,3,6,6,7,4,7,5,6,2,6,7,1,,,,,,,,,,,0,0,10.18,0,2,2,1,2,1,1,,,,,0,0,50.822,0,,,,,"Firstly was a tiger being made to jump through an actual hoop of fire and if they didn't or couldn't, would possibly be put under harm.....then again fur is flammable and may actually be harmed regardless. 
Tigers and fire don't mix....we wouldn't like to jump through a flaming hoop and neither should they.
Sharing this post would allow others to see if and what is happening in the background to some animals all to fund some circuses. Although a minority are like this these days, It still does happen in some places. 

Secondly Political hierarchy always have their disagreements and no-one can agree on anything. Usually takes multiple days, weeks or even months by people who are paid in 6 figures or more to come up with an agreement for some simple aspects. It's quite wasteful and annoying when these same people are in charge of ""making decisions"" for internationally important issues which affect everybody. Are these people in that position for actual good or just in the position for the money. 
Sharing this post is what i believe to be a true statement even though it was presented in comic form. I would share this post as i believe majority of citizens are thinking but wouldn't openly express.

Thirdly was the amazing looking chocolate covered Reese cookie. Everyone likes to see pictures or envision brain tickling and saliva provoking desserts or food. 
I would be happy sharing this as it may just be something that puts a smile on someones face, making their day and looking forward to a nice dessert later that night.",7,6,3,3,7,2,2,7,6,7,4,6,5,6,2,6,7,1,,,,,,"Really enjoyed taking part in this study. The question range was very broad and in my opinion brought forward many aspects that are relative to most people.
Thank you for taking the time to create this study and i hope you have a great day/night.
8o)",4.249,48.733,116.818,3,,control,climate
2020-08-19 18:39:14,2020-08-19 18:45:05,0,100,350,1,2020-08-19 18:45:05,R_1g6I0VwB4eHcxrK,anonymous,EN-GB,0.657,85.502,86.132,47,42,Male,7,6,2,6,5,2,1,4,6,6,4,1,6,5,3,4,4,4,1,1.646,2.229,3.233,2,1,2,1,2,2,1,,,,,,,,,,,4.975,18.254,19.123,9,,,,,,,,,The top and bottom ones I would have a concern with because of how it is completely made by other humans with no evidence of research,7,1,6,4,4,2,1,6,5,5,1,4,5,3,5,4,3,3,,2.513,6.413,6.921,4,,,,,,,intervention,cam
2020-08-19 18:33:38,2020-08-19 18:46:44,0,100,786,1,2020-08-19 18:46:44,R_1prMSK4nBKc2nXL,anonymous,EN-GB,8.73,190.076,191.928,26,20,Male,5,7,7,6,6,5,4,2,7,6,7,4,2,5,4,4,5,7,1,,,,,,,,,,,0,0,15.279,0,2,2,1,1,1,1,,,,,0,0,34.112,0,,,,,The first post shows a post with animal abuse in which it is okay to share as it spreads the awareness around that we as mankind are harming the animals and taking its freedom away for our entertainment. It should spark some concern within the entertainment community and NGOs such as WWF. Zoo's and carnivals may be affected by this. The second post shows some sensitive information but nevertheless educates the people on social media. The third post is a form of indirect advertising and has a funny side to it.,7,7,6,6,6,4,2,7,6,7,4,2,5,4,2,6,7,1,,,,,,,0,0,18.164,0,,control,climate
2020-08-19 18:39:53,2020-08-19 18:47:25,0,100,451,1,2020-08-19 18:47:25,R_21sv1qpBuJPZXxk,anonymous,EN-GB,1.101,86.585,88.391,25,29,Female,6,7,5,4,3,1,2,1,7,2,7,1,2,7,1,5,1,7,1,,,,,,,,,,,0,0,34.382,0,2,1,1,2,2,1,0,0,26.269,0,,,,,,,,,"I saw an article from PETA about a tiger being forced to jump through hoops, an article about homeopathic remedies and how they're supposedly good for your health, and the last one was a picture of a peanut butter dessert. I would have concerns about the homeopathic remedies as it's not from an evidence-based source, so I would not take it as face value. I would also need to do more reesarch into what PETA posted as they tend to do things just for clicks and attention. I'd be happy to repost the dessert though, it looked tasty. ",7,5,4,3,1,2,1,7,2,7,1,2,7,2,2,1,7,1,,,,,,,0,0,16.692,0,,control,cam
2020-08-19 18:38:20,2020-08-19 18:47:27,0,100,546,1,2020-08-19 18:47:27,R_3MyAubSf7p5WkWC,anonymous,EN-GB,3.111,106.355,107.669,26,37,Male,3,5,6,5,2,4,1,3,5,4,6,3,5,5,5,3,3,6,3,,,,,,,,,,,0,0,4.145,0,1,2,1,1,2,1,,,,,,,,,0,0,22.167,0,The tigers jumping through hoops was disturbing. I wouldn't share and promote this.,5,6,5,2,4,1,3,5,4,6,2,5,5,5,3,3,6,3,,,,,,,11.651,11.651,12.714,1,,control,vax
2020-08-19 18:31:56,2020-08-19 18:49:17,0,100,1040,1,2020-08-19 18:49:17,R_32K58VFBVI4bE3c,anonymous,EN-GB,2.093,418.857,420.155,54,30,Male,2,7,7,4,1,2,3,1,7,2,7,1,4,7,2,4,2,7,1,,,,,,,,,,,3.712,27.933,32.57,5,1,2,1,1,2,1,,,,,7.108,40.801,42.201,5,,,,,"Possible animal cruelty article, climate change debate and a food post. 
I wouldn't personally share these posts but I don't find them offensive.",7,7,4,2,2,3,1,7,3,7,1,5,7,2,6,2,7,1,,,,,,,8.25,49.921,50.401,6,,control,climate
